Version,File Name,LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,Age,Buggy
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,78,86,2,0,2,82,78,41,78,78,39,36,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,64,66,2,0,2,65,64,32,64,64,32,36,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,31,33,2,0,2,32,31,16,31,31,15,36,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,65,2,0,2,61,57,30,57,57,28,36,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,104,118,2,0,2,111,104,55,104,104,52,36,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,32,32,1,0,1,32,32,32,32,32,32,36,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,227,331,3,0,2,279,226,93,227,226,75,36,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,197,219,4,1,3,208,187,52,197,187,49,36,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,75,87,2,0,2,81,75,40,75,75,37,36,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,28,1,0,1,28,28,28,28,28,28,36,NO
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,52,56,2,0,2,54,52,27,52,52,26,36,YES
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,429,583,3,0,2,506,428,168,429,428,143,36,YES
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,104,164,2,0,2,134,104,67,104,104,52,36,NO
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,35,1,0,1,35,35,35,35,35,35,36,YES
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,100,2,0,2,99,98,49,98,98,49,36,NO
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,79,109,3,0,2,94,78,31,79,78,26,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,58,62,2,0,2,60,57,30,58,57,29,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,51,51,1,0,1,51,51,51,51,51,51,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,57,57,1,0,1,57,57,57,57,57,57,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,230,270,3,0,2,250,230,83,230,230,76,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,134,142,3,0,2,138,133,46,134,133,44,36,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,222,238,4,0,2,230,221,57,222,221,55,36,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,62,66,2,0,2,64,61,32,62,61,31,36,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,129,137,3,1,2,133,128,44,129,128,43,13,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,65,71,2,0,2,68,65,34,65,65,32,36,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,116,116,1,0,1,116,116,116,116,116,116,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,166,188,2,0,2,177,166,88,166,166,83,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,693,769,3,0,2,731,692,243,693,692,231,36,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,93,109,3,0,2,101,93,33,93,93,31,36,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,260,292,3,0,2,276,260,92,260,260,86,36,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,170,170,1,0,1,170,170,170,170,170,170,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,168,204,8,2,3,186,126,23,168,126,21,36,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,112,116,2,0,2,114,112,57,112,112,56,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,48,62,2,0,2,55,48,27,48,48,24,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,76,82,2,0,2,79,76,39,76,76,38,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,129,133,2,0,2,131,129,65,129,129,64,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,53,53,1,0,1,53,53,53,53,53,53,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,306,316,3,0,2,311,305,103,306,305,102,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,54,54,1,0,1,54,54,54,54,54,54,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,268,286,2,0,2,277,268,138,268,268,134,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,52,54,2,0,2,53,52,26,52,52,26,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,206,240,2,0,2,223,206,111,206,206,103,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,64,68,2,0,2,66,64,33,64,64,32,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,206,206,1,1,1,206,206,206,206,206,206,2,YES
1,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,315,323,4,1,3,319,311,79,315,311,78,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,47,47,1,0,1,47,47,47,47,47,47,36,NO
1,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,92,94,2,0,2,93,92,46,92,92,46,36,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,239,3,1,1,227,177,75,215,177,71,13,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,271,297,2,0,1,284,260,142,271,260,135,13,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,451,617,5,1,3,534,425,106,451,425,90,13,YES
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,137,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,368,462,2,0,2,293,282,146,124,123,62,63,YES
2,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,216,224,4,1,2,220,211,55,216,211,54,13,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,764,1406,20,7,3,572,106,28,-262,53,-13,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,55,2,0,2,53,52,26,51,52,25,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,150,68,2,0,2,63,58,31,58,53,29,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,35,2,0,2,33,33,16,31,33,15,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,180,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,196,208,2,1,1,202,195,101,196,195,98,13,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,473,720,12,5,3,361,239,30,2,59,0,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,40,1,1,1,40,40,40,40,40,40,28,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,255,201,4,2,1,126,75,31,51,20,12,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,379,421,4,0,3,400,227,100,379,211,94,15,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,509,581,7,2,3,545,378,77,509,378,72,13,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,32,1,0,1,32,32,32,32,32,32,28,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,82,2,0,1,74,69,37,66,69,33,12,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,187,237,4,2,2,212,183,53,187,183,46,8,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,576,602,3,1,2,589,550,196,576,550,192,8,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,158,164,3,1,1,161,157,53,158,157,52,18,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,46,761,8,2,2,128,92,16,-505,21,-63,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,133,2,0,1,80,79,40,27,79,13,19,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,788,894,7,3,3,841,712,120,788,712,112,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,60,60,1,0,1,60,60,60,60,60,60,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,235,5,1,1,74,36,14,-87,30,-17,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,88,148,2,0,1,118,113,59,88,113,44,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,58,2,0,1,55,53,27,52,53,26,12,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,12,2,1,2,9,6,4,6,4,3,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,91,91,1,0,1,91,91,91,91,91,91,8,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,139,22,1,1,1,12,12,12,2,2,2,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,282,11,1,1,1,11,11,11,11,11,11,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,582,268,6,6,3,151,105,25,34,68,5,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,800,110,4,3,2,91,73,22,72,62,18,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,216,27,3,3,1,19,9,6,11,7,3,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,13,1,0,1,9,9,9,5,5,5,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,184,17,3,2,2,8,4,2,-1,1,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,65,22,1,1,1,13,13,13,4,4,4,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,150,59,2,1,1,26,25,13,-7,0,-3,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,81,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,84,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,905,301,9,6,3,222,95,24,143,65,15,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,312,76,5,3,3,70,44,14,64,44,12,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,171,8,1,1,1,5,5,5,2,2,2,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,153,103,6,5,3,30,19,5,-43,2,-7,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,84,35,1,0,1,26,26,26,17,17,17,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,169,6,2,2,2,5,4,2,4,4,2,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,189,18,3,3,2,17,15,5,16,15,5,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,127,94,5,4,2,59,37,11,24,14,4,45,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,79,3,1,1,1,2,2,2,1,1,1,30,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,90,43,1,1,1,23,23,23,3,3,3,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,113,12,2,2,2,10,10,5,8,9,4,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,276,62,3,2,2,61,30,20,60,30,20,29,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,549,192,6,3,2,182,110,30,172,110,28,29,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,27,1,0,1,27,27,27,27,27,27,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,88,90,2,0,1,89,84,44,88,84,44,21,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,283,42,4,2,3,36,23,9,30,23,7,28,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,175,42,2,2,2,12,7,6,-18,3,-9,28,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,507,65,4,2,2,29,15,7,-7,6,-1,28,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,209,5,1,0,1,5,5,5,5,5,5,28,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,147,7,1,1,1,5,5,5,3,3,3,28,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,98,2,1,0,1,1,1,1,0,0,0,28,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,132,132,1,1,1,132,132,132,132,132,132,10,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,236,236,1,0,1,236,236,236,236,236,236,19,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,227,52,3,3,2,49,26,16,46,26,15,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,172,22,3,3,2,20,10,6,18,8,6,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,507,192,9,5,2,153,61,17,114,59,12,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,90,90,1,0,1,90,90,90,90,90,90,19,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,58,58,1,0,1,58,58,58,58,58,58,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,529,22,4,0,1,9,5,2,-4,0,-1,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,694,303,10,6,3,197,48,19,91,43,9,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,148,0,0,0,0,0,0,0,0,0,0,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,4,1,0,1,2,2,2,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,665,667,2,0,1,666,665,333,665,665,332,13,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,55,55,1,1,1,55,55,55,55,55,55,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,256,64,3,1,2,43,33,14,22,19,7,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,0,0,0,0,0,0,0,0,0,0,63,YES
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,98,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,69,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,94,0,0,0,0,0,0,0,0,0,0,28,YES
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,582,652,9,3,3,617,394,68,582,394,64,18,YES
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,319,345,3,1,2,332,317,110,319,317,106,13,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,321,325,2,1,1,323,298,161,321,298,160,13,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,183,139,8,4,3,116,61,14,93,60,11,28,YES
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,210,210,3,2,2,210,127,70,210,127,70,10,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,249,277,5,2,3,263,143,52,249,133,49,15,YES
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,88,88,1,1,1,88,88,88,88,88,88,1,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,71,0,0,0,0,0,0,0,0,0,0,43,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,734,209,6,4,2,163,155,27,117,150,19,63,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieThrottleTest.java,127,127,1,1,1,127,127,127,127,127,127,12,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,30,30,1,0,1,30,30,30,30,30,30,63,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,380,57,4,3,3,46,33,11,35,31,8,30,YES
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,101,111,3,2,2,106,101,35,101,101,33,19,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,167,167,1,1,1,167,167,167,167,167,167,10,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java,47,0,0,0,0,0,0,0,0,0,0,28,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java,47,0,0,0,0,0,0,0,0,0,0,28,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java,47,0,0,0,0,0,0,0,0,0,0,28,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java,46,0,0,0,0,0,0,0,0,0,0,28,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,43,4,1,1,1,0,0,0,-4,-4,-4,28,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,134,8,1,1,1,3,3,3,-2,-2,-2,28,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,77,77,1,1,1,77,77,77,77,77,77,63,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,261,8,1,1,1,4,4,4,0,0,0,28,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,113,2,1,1,1,1,1,1,0,0,0,32,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,258,0,0,0,0,0,0,0,0,0,0,63,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,49,446,7,4,2,119,30,17,-208,30,-29,63,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,339,351,3,2,2,345,336,115,339,336,113,63,YES
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,243,29,2,1,1,15,13,7,1,1,0,63,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,358,99,2,1,2,76,76,38,53,76,26,63,YES
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,259,70,3,1,2,55,44,18,40,39,13,30,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,1167,135,2,2,1,131,126,65,127,126,63,63,YES
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,92,10,2,1,2,5,3,2,0,1,0,42,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,100,25,1,1,1,25,25,25,25,25,25,63,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,185,11,2,1,2,4,3,2,-3,1,-1,63,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,118,0,0,0,0,0,0,0,0,0,0,34,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,67,12,1,1,1,12,12,12,12,12,12,29,NO
2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/IndexCorruptionTest.java,166,172,2,2,1,169,166,84,166,166,83,15,NO
